stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,level_id
ENT_E10_E,Greenbelt - Greenbelt Metro Dr. At Cherrywood Lane,Greenbelt East Entrance - Greenbelt Metrorail Dr. At Cherrywood Lane,39.01083283,-76.91101809,8,2,STN_E10,1,
ENT_E09_W,College Park-U of MD - Calvert Rd,College Park-U of MD West Entrance - Calvert Rd,38.97835285,-76.92894929,8,2,STN_E09,1,
ENT_E09_E,College Park-U of MD - River Rd & Campus Dr,College Park-U of MD East Entrance - River Rd & Paint Branch Parkway,38.97815156,-76.92789612,8,2,STN_E09,1,
ENT_E08_S,"Hyattsville Crossing - South Side of East-West Hwy., West of Belcrest Rd.","Hyattsville Crossing South Entrance - South Side of East-West Hwy., West of Belcrest Rd.",38.96517585,-76.9555857,5,2,STN_E08,1,
ENT_E08_N,"Hyattsville Crossing - South Side of East-West Hwy., West of Belcrest Rd.","Hyattsville Crossing North Entrance - South Side of East-West Hwy., West of Belcrest Rd.",38.96538425,-76.95558545,5,2,STN_E08,1,
ENT_E07_M,"West Hyattsville - West Side of Ager Rd., North of Queens Chapel Rd.","West Hyattsville Main Entrance - West Side of Ager Rd., North of Queens Chapel Rd.",38.95570991,-76.96889671,5,2,STN_E07,1,
ENT_E05_W_EL,Georgia Ave-Petworth - Georgia Ave NW & Quincy St NW (Elevator),Georgia Ave-Petworth West Elevator Entrance - Georgia Ave NW & Quincy St NW,38.93683311,-77.02465462,78,2,STN_E05,1,
ENT_E05_W,Georgia Ave-Petworth - Georgia Ave NW & Quincy St NW,Georgia Ave-Petworth West Entrance - Georgia Ave NW & Quincy St NW,38.93721255,-77.02472362,78,2,STN_E05,2,
ENT_E05_M,"Georgia Ave-Petworth - Georgia and New Hampshire Avenues, NW","Georgia Ave-Petworth Main Entrance - Georgia and  New Hampshire Avenues, NW",38.93699596,-77.02411413,78,2,STN_E05,2,
ENT_E04_W_EL,Columbia Heights - SE Corner of 14Th and Irving Sts. NW (Elevator),Columbia Heights West Elevator Entrance - 14Th and  Irving Sts. NW,38.92855633,-77.03277574,77,2,STN_E04,1,
ENT_E04_W,Columbia Heights - SE Corner of 14Th and Irving Sts. NW,Columbia Heights West Entrance - 14Th and  Irving Sts. NW,38.92859702,-77.03317018,77,2,STN_E04,2,
ENT_E04_E,Columbia Heights - NE Corner of 14Th and Irving Sts. NW,Columbia Heights East Entrance - 14Th St NW & Irving St NW East,38.92896692,-77.03244862,77,2,STN_E04,2,
ENT_E03_W_EL,U St - SE Corner 13Th & U Sts. NW (Elevator),U Street West Elevator Entrance - SE Corner 13Th & U Sts. NW,38.91679839,-77.02892126,70,2,STN_E03,1,
ENT_E03_W,U St - SE Corner 13Th & U Sts. NW,U Street West Entrance - SE Corner 13Th & U Sts. NW,38.91682318,-77.02920801,70,2,STN_E03,2,
ENT_E03_E,"U St - 10Th St., South of U St.","U Street East Entrance - 10Th St., South of U St.",38.91670272,-77.02596995,70,2,STN_E03,2,
ENT_E02_S,Shaw-Howard - NE Corner of 7Th & S Sts. NW,Shaw-Howard South Entrance - NE Corner of 7Th & S Sts. NW,38.91459281,-77.02167248,69,2,STN_E02,2,
ENT_E02_N_EL,Shaw-Howard - NE Corner of 7Th & S Sts. NW (Elevator),"Shaw-Howard North Elevator Entrance - North Side of R St., Between 7Th & 8Th Sts.",38.91421673,-77.02165317,69,2,STN_E02,1,
ENT_E02_N,"Shaw-Howard - North Side of R St., Between 7Th & 8Th Sts.","Shaw-Howard North Entrance - North Side of R St., Between 7Th & 8Th Sts.",38.91277937,-77.02275198,69,2,STN_E02,2,
ENT_E01_N_EL,Mt Vernon Square - NW Corner 7Th & M Sts. NW (Elevator),Mt Vernon Square North Elevator Entrance - NW Corner 7Th & M Sts. NW,38.90591409,-77.0221285,66,2,STN_E01,1,
ENT_E01_M_EL,Mt Vernon Square - SW Corner 7Th & M Sts. NW (Elevator),Mt Vernon Square Main Elevator Entrance - SW Corner 7Th & M Sts. NW,38.90547378,-77.02234838,66,2,STN_E01,1,
ENT_E01_M,Mt Vernon Square - SW Corner 7Th & M Sts. NW,Mt Vernon Square Main Entrance - SW Corner 7Th & M Sts. NW,38.90526602,-77.02225216,66,2,STN_E01,2,
ENT_D13_NW,New Carrollton - Between Ellin Rd. & Harkins Rd. and Garden City Dr. & John Hanson Hwy.,New Carrollton Northwest Entrance - Between Ellin Rd. & Harkins Rd. and  Garden City Dr. & John Hanson Hwy.,38.94845882,-76.87236163,8,2,STN_D13,1,
ENT_D13_MZ_ESC_BT,New Carrollton,Bottom of Escalator/Stairs Between Street and  Mezzanine,38.94832481,-76.87217534,8,3,STN_D13,1,D13_L1
ENT_D13_M,New Carrollton - Garden City Dr & Corporate Dr,New Carrollton Main Entrance - Garden City Dr & Corporate Dr,38.9479912,-76.8716975,8,2,STN_D13,1,
ENT_D12_M,"Landover - West Side of Pennsy Dr., North of Landover Rd.","Landover Main Entrance - West Side of Pennsy Dr., North of Landover Rd.",38.93342863,-76.89118866,5,2,STN_D12,1,
ENT_D11_M,"Cheverly - Columbia Park Rd., South of Rt. 50","Cheverly Main Entrance - Columbia Park Rd., South of Rt. 50",38.91625967,-76.91650383,5,2,STN_D11,1,
ENT_D10_W,Deanwood - Polk St NE & Olive St NE (Tunnel),Deanwood West Walkway Entrance - Polk St NE & Olive St NE Tunnel,38.90855213,-76.93517873,10,2,STN_D10,1,
ENT_D10_M,"Deanwood - Minnesota Ave., NE, Between Nash & 48Th Sts.","Deanwood Main Entrance - Minnesota Ave., NE, Between Nash & 48Th Sts.",38.90834745,-76.93461715,10,2,STN_D10,1,
ENT_D09_S_EL,"Minnesota Ave - Minnesota Ave., North of Grant St. NE (Elevator)","Minnesota Ave South Elevator Entrance - Minnesota Ave., North of Grant St. NE",38.89880076,-76.94668234,10,2,STN_D09,1,
ENT_D09_S,"Minnesota Ave - Minnesota Ave., North of Grant St. NE","Minnesota Ave South Entrance - Minnesota Ave., North of Grant St. NE",38.8986011,-76.94692933,10,2,STN_D09,2,
ENT_D09_N,Minnesota Ave - Hayes St NE & Kenilworth Ave NE,Minnesota Ave North Tunnel Entrance - Hayes St NE & Kenilworth Ave NE,38.89916244,-76.94728554,10,2,STN_D09,1,
ENT_D08_S_EL,"Stadium-Armory - East Side 19Th St., SE Betw. C & Burke Sts. (Elevator)","Stadium-Armory South Elevator Entrance - East Side 19Th St., SE Betw. C & Burke Sts.",38.88591316,-76.9771383,10,2,STN_D08,1,
ENT_D08_S,"Stadium-Armory - East Side 19Th St., SE Betw. C & Burke Sts.","Stadium-Armory South Entrance - East Side 19Th St., SE Betw. C & Burke Sts.",38.88558835,-76.9770586,10,2,STN_D08,2,
ENT_D08_N,Stadium-Armory - NE Corner 19Th St. & Independence Ave.,Stadium-Armory North Entrance - NE Corner 19Th St. & Independence Ave.,38.88836908,-76.97708837,10,2,STN_D08,2,
ENT_D07_M,"Potomac Ave - NE Corner 14Th St. & Potomac Ave., SE, North of Pennsylvania Ave.","Potomac Ave Main Entrance - NE Corner 14Th St. & Potomac Ave., SE, North of Pennsylvania Ave.",38.88075552,-76.98519956,10,2,STN_D07,2,
ENT_D07_EL,"Potomac Ave - NE Corner 14Th St. & Potomac Ave., SE, North of Pennsylvania Ave. (Elevator)","Potomac Ave North Elevator Entrance - NE Corner 14Th St. & Potomac Ave., SE, North of Pennsylvania Ave.",38.88105382,-76.98513343,10,2,STN_D07,1,
ENT_D06_M,Eastern Market - Pennsylvania Ave. & 7Th St. SE,Eastern Market Main Entrance - Pennsylvania Ave. & 7Th St. SE,38.88420755,-76.99572232,10,2,STN_D06,1,
ENT_D05_M,Capitol South - First & C Sts. SE,Capitol South Main Entrance - First & C Sts. SE,38.88567761,-77.00606001,10,2,STN_D05,2,
ENT_D05_EL,Capitol South - First & D Sts. SE (Elevator),Capitol South Elevator Entrance - First & C Sts. SE,38.8851697,-77.00615743,10,2,STN_D05,1,
ENT_D04_M,Federal Center SW - 3Rd St,Federal Center SW Main Entrance - 3Rd St,38.88487453,-77.01538732,10,2,STN_D04,2,
ENT_D04_EL,Federal Center SW - 3Rd St (Elevator),Federal Center SW Building Elevator Entrance - 3Rd St,38.88490893,-77.01600488,10,2,STN_D04,1,
ENT_D03_F03_W,"Entrance C - 9 St, L'Enfant Plaza","Entrance C - 9 St, L'Enfant Plaza Station",38.88443609,-77.02354242,10,2,STN_D03_F03,2,D03_F03_L0
ENT_D03_F03_NW_EL,L'Enfant Plaza - SW Corner Dot Courtyard,L'Enfant Plaza Elevator Entrance - SW Corner Dot Courtyard,38.88598612,-77.02207608,10,2,STN_D03_F03,1,D03_F03_L0
ENT_D03_F03_N,"Entrance  A - 7 St,  Maryland Av","Entrance  A - 7 St, and  Maryland Av",38.88626823,-77.02146985,10,2,STN_D03_F03,2,D03_F03_L0
ENT_D03_F03_E,Entrance B - 6 St,Entrance B - 6 Street,38.88447472,-77.02086522,10,2,STN_D03_F03,2,D03_F03_L0
ENT_D02_S_EL,"Smithsonian - NW Corner 12Th St. & Independence Ave., SW. (Elevator)",Smithsonian South Elevator Entrance - 12Th St and  Independence Ave,38.88772757,-77.02854795,50,2,STN_D02,1,
ENT_D02_S,"Smithsonian - SW Corner 12Th St. & Independence Ave., SW.",Smithsonian South Entrance - 12Th St and  Independence Ave,38.88736405,-77.02861718,50,2,STN_D02,2,
ENT_D02_N,Smithsonian - 12Th St. At Jefferson Dr. SW (The Mall),"Smithsonian North Entrance - 1201 Jefferson Dr, the  Mall",38.88907776,-77.0283598,50,2,STN_D02,2,
ENT_D01_M,"Federal Triangle - West Side of 12Th St. Between Pennsylvania & Constitution Aves., NW","Federal Triangle Main Entrance - West Side of 12Th St. Between Pennsylvania & Constitution Aves., NW",38.89382692,-77.02900228,10,2,STN_D01,2,
ENT_D01_EL,"Federal Triangle - West Side of 12Th St. Between Pennsylvania & Constitution Aves., NW (Elevator)","Federal Triangle Elevator Entrance - West Side of 12Th St. Between Pennsylvania & Constitution Aves., NW",38.89379444,-77.02832424,10,2,STN_D01,1,
ENT_C15_S,"Huntington - Kings Highway, North of Fort Dr.","Huntington South Entrance - Kings Highway, North of Fort Dr.",38.79243209,-77.07590542,2,2,STN_C15,1,
ENT_C15_N,Huntington - Huntington Ave. At Fenwick Dr.,Huntington North Entrance - Huntington Ave. At Fenwick Dr.,38.79461343,-77.07516764,2,2,STN_C15,1,
ENT_C14_W,Eisenhower Ave - Eisenhower Ave. & Swamp Fox Rd.,Eisenhower Ave West Entrance - Eisenhower Ave. & Swamp Fox Rd.,38.80056611,-77.07100111,1,2,STN_C14,1,
ENT_C14_E,Eisenhower Ave - Eisenhower Ave. & Swamp Fox Rd.,Eisenhower Ave East Entrance - Eisenhower Ave. & Swamp Fox Rd.,38.80047717,-77.07088121,1,2,STN_C14,1,
ENT_C13_N,King St-Old Town - King St. and Cameron St.,King St-Old Town North Entrance - King St. and  Cameron St.,38.8072949,-77.05980754,1,2,STN_C13,1,
ENT_C13_MID,King St-Old Town - Commuter Train Connection,King St-Old Town Middle Entrance - Cameron St & King St,38.80666543,-77.06091519,1,2,STN_C13,1,
ENT_C13_M,"King St-Old Town - King St., West of Commonwealth Ave.","King St-Old Town Main Entrance - King St., West of Commonwealth Ave.",38.80629037,-77.06129859,1,2,STN_C13,1,
ENT_C12_M,Braddock Rd - North Side Braddock Rd. At West St.,Braddock Road Main Entrance - North Side Braddock Rd. At West St.,38.81373548,-77.05387601,7,2,STN_C12,1,
ENT_C10_S,Ronald Reagan Washington National Airport - Terminals B and C,Ronald Reagan Washington National Airport South Entrance - S Smith Blvd,38.85232576,-77.04356538,11,2,STN_C10,1,
ENT_C10_N,"Ronald Reagan Washington National Airport - Smith Blvd., Opposite Main Terminal","Ronald Reagan Washington National Airport North Entrance - Smith Blvd., Opposite Main Terminal",38.85465094,-77.04451517,11,2,STN_C10,1,
ENT_C09_W_EL,Crystal City - Clark St. & 18Th St (Elevator),Crystal City West Elevator Entrance - Clark St. & 18Th St,38.85797768,-77.05079067,11,2,STN_C09,1,
ENT_C09_M,Crystal City - Clark St. & 18Th St,Crystal City Main Entrance - Clark St. & 18Th St,38.85803726,-77.0514881,11,2,STN_C09,2,
ENT_C08_W,Pentagon City - West Side of Hayes St. Between Army-Navy Dr. & 15Th St.,Pentagon City West Entrance - West Side of Hayes St. Between Army-Navy Dr. & 15Th St.,38.86260074,-77.05991145,43,2,STN_C08,2,
ENT_C08_E_EL,Pentagon City - East Side of Hayes St. Between Army-Navy Dr. & 15Th St. (Elevator),Pentagon City East Elevator Entrance - East Side of Hayes St. Between Army-Navy Dr. & 15Th St.,38.86280836,-77.05898318,43,2,STN_C08,1,
ENT_C08_E,Pentagon City - East Side of Hayes St. Between Army-Navy Dr. & 15Th St.,Pentagon City East Entrance - East Side of Hayes St. Between Army-Navy Dr. & 15Th St.,38.86253158,-77.05910794,43,2,STN_C08,2,
ENT_C07_S,"Pentagon - Metrobus Island, S Rotary Rd. (South Entrance)",Pentagon South Entrance - S Eads St & N Rotary Rd,38.86914344,-77.05459049,42,2,STN_C07,2,
ENT_C07_EL,"Pentagon - Metrobus Island, S Rotary Rd. (Elevator)","Pentagon Elevator Entrance - Metrorail Bus Island, S Rotary Rd.",38.86959388,-77.05384207,42,2,STN_C07,1,
ENT_C07_E,"Pentagon - Metrobus Island, S Rotary Rd. (North Entrance)","Pentagon East Entrance - Metrorail Bus Island, S Rotary Rd.",38.86986558,-77.05363786,42,2,STN_C07,2,
ENT_C06_W_EL,Arlington Cemetery - Memorial Drive For Blue Line to Franconia-Springfield (Elevator),Arlington Cemetery West Elevator Entrance - Memorial Drive,38.88472729,-77.06334063,3,2,STN_C06,1,
ENT_C06_S,Arlington Cemetery - Memorial Drive,Arlington Cemetery South Entrance - Memorial Drive,38.88420899,-77.06357254,3,2,STN_C06,2,
ENT_C06_N,Arlington Cemetery - Memorial Drive,Arlington Cemetery North Entrance - Memorial Drive,38.88454058,-77.063762,3,2,STN_C06,2,
ENT_C06_E_EL,Arlington Cemetery - Memorial Drive For Blue Line to Downtown Largo (Elevator),Arlington Cemetery East Elevator Entrance - Memorial Drive,38.8848184,-77.06309066,3,2,STN_C06,1,
ENT_C05_W,Entrance B - Fort Myer Dr.,Entrance B - Fort Myer Dr. Rosslyn,38.89580686,-77.0721234,11,2,STN_C05,2,
ENT_C05_N_EL,Entrance A - N. Moore St. (Elevator),Entrance A - N. Moore St. Elevator to Street,38.89614187,-77.07141057,11,2,STN_C05,1,
ENT_C05_E,Entrance B - N. Moore St.,Entrance B - N. Moore St.Rosslyn,38.89599635,-77.07170652,11,2,STN_C05,2,
ENT_C04_M,Foggy Bottom-GWU - NW Corner 23Rd & I Sts. NW,Foggy Bottom-GWU Main Entrance - NW Corner 23Rd & I Sts. NW,38.90087407,-77.05035276,10,2,STN_C04,2,
ENT_C04_E_EL,Foggy Bottom-GWU - NW Corner 23Rd & I Sts. NW (Elevator),Foggy Bottom-GWU Elevator Entrance - NW Corner 23Rd & I Sts. NW,38.90080921,-77.0508608,10,2,STN_C04,1,
ENT_C03_W_EL,"Farragut West - NW Corner 18Th & I Sts., NW (Elevator)","Farragut West West Elevator Entrance - NW Corner 18Th & I Sts., NW",38.90151191,-77.04188752,10,2,STN_C03,1,
ENT_C03_W,"Farragut West - NW Corner 18Th & I Sts., NW","Farragut West West Entrance - NW Corner 18Th & I Sts., NW",38.90163066,-77.04196506,10,2,STN_C03,2,
ENT_C03_E,"Farragut West - SE Corner 17Th & I Sts., NW","Farragut West East Entrance - SE Corner 17Th & I Sts., NW",38.90116899,-77.03915567,10,2,STN_C03,2,
ENT_C02_W,McPherson Square - SW Corner Vermont Ave. & I St.,McPherson Square West Entrance - SW Corner Vermont Ave. & I St.,38.90111931,-77.03496652,10,2,STN_C02,2,
ENT_C02_E_EL,"McPherson Square - SW Corner 14Th & I Sts., NW (Elevator)","McPherson Square East Elevator Entrance - SW Corner 14Th & I Sts., NW",38.90115264,-77.03230939,10,2,STN_C02,1,
ENT_C02_E,"McPherson Square - SW Corner 14Th & I Sts., NW","McPherson Square East Entrance - SW Corner 14Th & I Sts., NW",38.90089608,-77.03222228,10,2,STN_C02,2,
ENT_B35_S,NoMa-Gallaudet U - M & 2Nd Sts. NE,NoMa-Gallaudet U South Entrance - M & 2Nd Sts. NE,38.90577434,-77.00362909,84,2,STN_B35,1,
ENT_B35_N,NoMa-Gallaudet U - Florida Ave. & 2Nd St. NE,NoMa-Gallaudet U North Entrance - Florida Ave. & 2Nd St. NE,38.90733564,-77.0033018,84,2,STN_B35,1,
ENT_B11_W,"Glenmont - West Side of Georgia Ave., North of Layhill Rd.","Glenmont West Entrance - West Side of Georgia Ave., North of Layhill Rd.",39.06177845,-77.0536052,1,2,STN_B11,1,
ENT_B11_E,"Glenmont - East Side of Georgia Ave., North of Layhill Rd.","Glenmont East Entrance - East Side of Georgia Ave., North of Layhill Rd.",39.06231802,-77.05317094,1,2,STN_B11,1,
ENT_B10_W,Wheaton - Georgia Ave & Reedie Dr (Busbay),Wheaton West Entrance - Georgia Ave & Reedie Dr Tunnel,39.03831936,-77.05108569,7,2,STN_B10,1,
ENT_B10_E,Wheaton - Georgia Ave. At Reedie Dr,Wheaton East Entrance - Georgia Ave. At Reedie Dr,39.03870048,-77.05023983,7,2,STN_B10,1,
ENT_B09_T,Forest Glen - Elkton Ave & Forest Glen Rd,Forest Glen Busbay Tunnel Entrance - Elkton Ave & Forest Glen Rd Tunnel,39.01581984,-77.04432671,4,2,STN_B09,1,
ENT_B09_S,Forest Glen - Georgia Ave. & Forest Glen Rd.,Forest Glen Stairway Entrance - Coleridge Dr & Forest Glen Rd,39.01532015,-77.04364522,4,2,STN_B09,2,
ENT_B08_SE,Silver Spring - South Side of Colesville Rd Between East-West Hwy. & Second Ave.,Silver Spring Southeast Entrance - Wayne Ave & Colesville Rd,38.99383213,-77.03111617,4,2,STN_B08,1,
ENT_B08_NW,Silver Spring - North Side of Colesville Rd Between East-West Hwy. & Second Ave.,Silver Spring Northwest Entrance - Colesville Rd & E-West Hwy North,38.99409281,-77.03185435,4,2,STN_B08,1,
ENT_B07_S,Takoma - Cedar St. At Carroll Ave. NW,Takoma South Entrance - Cedar St. At Carroll Ave. NW,38.97510181,-77.0174253,10,2,STN_B07,2,
ENT_B07_EL,Takoma - Cedar St. At Carroll Ave. NW (Elevator),Takoma Elevator Entrance - Cedar St. At Carroll Ave. NW,38.97584419,-77.01783434,10,2,STN_B07,1,
ENT_B06_E06_M,"Fort Totten - Galloway St. & First Place, NE","Fort Totten Main Entrance - Galloway St. & First Place, NE",38.9520776,-77.00227489,10,2,STN_B06_E06,1,
ENT_B05_W,Brookland - John F Mccormack Rd NE & Michigan Ave NE,Brookland West Entrance - John F Mccormack Rd NE & Michigan Ave NE,38.93383815,-76.99503691,10,2,STN_B05,2,
ENT_B05_EL,"Brookland - Michigan Ave. & Bunker Hill Rd., NE (Elevator)","Brookland Elevator Entrance - Michigan Ave. & Bunker Hill Rd., NE",38.93375118,-76.99440962,10,2,STN_B05,1,
ENT_B05_E,"Brookland - Michigan Ave. & Bunker Hill Rd., NE","Brookland East Entrance - Michigan Ave. & Bunker Hill Rd., NE",38.93349985,-76.99434091,10,2,STN_B05,2,
ENT_B04_M,"Rhode Island Ave Ave - South Side Rhode Island Ave Ave., NE, West of 8Th St.","Rhode Island Ave Ave Main Entrance - South Side Rhode Island Ave Ave., NE, West of 8Th St.",38.92050509,-76.99610361,10,2,STN_B04,1,
ENT_B03_S,"Union Station - Massachusetts Ave., NE and Upper-Level Concourse Access to Buses and Shops","Union Station South Entrance - Massachusetts Ave., NE and  Upper-Level Concourse Access to Buses and  Shops",38.89757548,-77.00719264,55,2,STN_B03,2,
ENT_B03_N,"Union Station - 1St St NE., Between Massachusetts Ave. & G St NE.",Union Station North Entrance - 1St St NE & G St NE,38.89839088,-77.00724896,55,2,STN_B03,1,
ENT_B03_AMTRAK,"Union Station - East Side of First St., NE and Entrance to Amtrak Terminal","Union Station Entrance From Amtrak, Marc, Vre Trains - East Side of First St., NE and  Entrance to Amtrak Terminal",38.89829,-77.006938,55,2,STN_B03,1,
ENT_B02_S,Judiciary Square - 4Th St. Between D & E Sts,Judiciary Square South Entrance - 4Th St. Between D & E Sts,38.89520809,-77.01600056,32,2,STN_B02,2,
ENT_B02_NW_EL,"Judiciary Square - F St., Between 4Th & 5Th Sts. NW For Red Line to Glenmont (Elevator)","Judiciary Square Northwest Elevator Entrance - F St., Between 4Th & 5Th Sts. NW",38.89664225,-77.01766094,32,2,STN_B02,1,
ENT_B02_NE_EL,"Judiciary Square - F St., Between 4Th & 5Th Sts. NW For Red Line to Shady Grove (Elevator)","Judiciary Square Northeast Elevator Entrance - F St., Between 4Th & 5Th Sts. NW",38.89683424,-77.01744132,32,2,STN_B02,1,
ENT_B02_N,"Judiciary Square - F St., Between 4Th & 5Th Sts. NW","Judiciary Square North Entrance - F St., Between 4Th & 5Th Sts. NW",38.89718558,-77.01755927,32,2,STN_B02,2,
ENT_B01_F01_W,"Entrance B - 9St & G St, Gallery Place",Entrance B - 9 St & G St Gallery Place West,38.898038,-77.023763,10,2,STN_B01_F01,2,
ENT_B01_F01_N,"Entrance C - 7Th & H St, Gallery Place",Entrance C - 7Th & H St Gallery Place North,38.89963,-77.02155,10,2,STN_B01_F01,2,
ENT_B01_F01_EL,"Entrance D - 7Th & F St (Elevator), Gallery Place",Entrance D - 7Th & F St Gallery Place Elevator,38.897926,-77.021761,10,2,STN_B01_F01,1,
ENT_B01_F01_E,"Entrance A - 7Th & F St, Gallery Place",Entrance A - 7Th & F St Gallery Place East E,38.897557,-77.021681,10,2,STN_B01_F01,2,
ENT_A15_W_EL,Shady Grove - Somerville Dr (Elevator),Shady Grove West Elevator Entrance - Somerville Dr,39.12006361,-77.16499401,7,2,STN_A15,1,
ENT_A15_W,Shady Grove - Somerville Dr,Shady Grove West Entrance - Somerville Dr,39.11993419,-77.16500626,7,2,STN_A15,2,
ENT_A15_E,Shady Grove - Crabbs Branch Way & Redland Rd,Shady Grove East Entrance - Crabbs Branch Way & Redland Rd Tunnel,39.12042311,-77.16443265,7,2,STN_A15,1,
ENT_A14_W,Rockville - East Side of Hungerford Dr. (Rt. 355) Near Park Ave.,Rockville West Entrance - East Side of Hungerford Dr. (Rt. 355) Near Park Ave.,39.08446671,-77.14657348,7,2,STN_A14,1,
ENT_A14_E,Rockville - S Stonestreet Ave & Park Rd,Rockville East Entrance - S Stonestreet Ave & Park Rd Tunnel,39.08467628,-77.14627556,7,2,STN_A14,1,
ENT_A13_W,"Twinbrook - Chapman Ave., One Block East of Rockville Pike Between Halpine Rd. & Twinbrook Pkwy.","Twinbrook West Entrance - Chapman Ave., One Block East of Rockville Pike Between Halpine Rd. & Twinbrook Pkwy.",39.06212619,-77.12069959,7,2,STN_A13,1,
ENT_A13_E,Twinbrook - Parklawn Dr & Wicomico Ave,Twinbrook East Entrance - Parklawn Dr & Wicomico Ave Tunnel,39.06233282,-77.12040509,7,2,STN_A13,1,
ENT_A12_E,North Bethesda - East Side of Rockville Pike At Marinelli Rd.,North Bethesda East Entrance - East Side of Rockville Pike At Marinelli Rd.,39.04749228,-77.11257221,4,2,STN_A12,1,
ENT_A11_W,Grosvenor-Strathmore - East Side of Rockville Pike Near Tuckerman Ln.,Grosvenor-Strathmore West Entrance - East Side of Rockville Pike Near Tuckerman Ln.,39.02885916,-77.10381031,7,2,STN_A11,1,
ENT_A11_T,Grosvenor-Strathmore - West Side of Rockville Pike Near Tuckerman Ln.,Grosvenor-Strathmore West Tunnel Entrance - West Side of Rockville Pike Near Tuckerman Ln.,39.02870541,-77.10431925,7,2,STN_A11,2,
ENT_A11_E,Grosvenor-Strathmore - East Side of Rockville Pike Near Tuckerman Ln.,Grosvenor-Strathmore East Entrance - Metrorail Parking Lot Cut & Tuckerman Ln,39.02891736,-77.10361473,7,2,STN_A11,1,
ENT_A10_M,Medical Center - SW Corner of Rockville Pike & South Dr,Medical Center Main Entrance - Rockville Pike,38.99905659,-77.09792116,4,2,STN_A10,2,
ENT_A10_EL,Medical Center - SW Corner of Rockville Pike & South Dr (Elevator),Medical Center Elevator Entrance - Rockville Pike,38.99906948,-77.0971138,4,2,STN_A10,1,
ENT_A09_N,Bethesda - West Side of Wisconsin Ave.  At Montgomery Lane,Bethesda North Entrance - West Side of Wisconsin Ave.  At Montgomery Lane,38.98441713,-77.09453409,4,2,STN_A09,2,
ENT_A09_EL,Bethesda - West Side of Wisconsin Ave.  At Montgomery Lane (Elevator),Bethesda Elevator Entrance - West Side of Wisconsin Ave.  At Montgomery Lane,38.98360351,-77.09412527,4,2,STN_A09,1,
ENT_A08_S_EL,Friendship Heights - SW Corner of Wisconsin Ave. & Jenifer St. (Elevator),Friendship Heights South Elevator Entrance - SW Corner of Wisconsin Ave. & Jenifer St.,38.95850739,-77.0848547,4,2,STN_A08,1,
ENT_A08_NW,"Friendship Heights - West Side Wisconsin Ave., NW At Western Ave.","Friendship Heights Northwest Entrance - West Side Wisconsin Ave., NW At Western Ave.",38.96096113,-77.0860445,4,2,STN_A08,2,
ENT_A08_NE,"Friendship Heights - East Side Wisconsin Ave., NW At Western Ave.","Friendship Heights Northeast Entrance - East Side Wisconsin Ave., NW At Western Ave.",38.96127906,-77.08562727,4,2,STN_A08,2,
ENT_A08_E_EL,"Friendship Heights - East Side Wisconsin Ave., NW At Western Ave. (Elevator)","Friendship Heights East Elevator Entrance - East Side Wisconsin Ave., NW At Western Ave.",38.96021058,-77.08523499,4,2,STN_A08,1,
ENT_A07_W,"Tenleytown - West Side of Wisconsin Ave. NW, North of Albemarle St.","Tenleytown West Entrance - West Side of Wisconsin Ave. NW, North of Albemarle St.",38.94831838,-77.08017106,53,2,STN_A07,2,
ENT_A07_E,"Tenleytown - East Side of Wisconsin Ave. NW, North of Albemarle St.","Tenleytown East Entrance - East Side of Wisconsin Ave. NW, North of Albemarle St.",38.94807758,-77.07934831,53,2,STN_A07,1,
ENT_A06_W_EL,"Van Ness - West of Connecticut Ave., South of Veazy St. (Elevator)","Van Ness West Elevator Entrance - West of Connecticut Ave., South of Veazy St.",38.94397651,-77.06356532,10,2,STN_A06,1,
ENT_A06_W,Van Ness - West Side of Connecticut Ave. North of Veazy St. NW,Van Ness West Entrance - West Side of Connecticut Ave. North of Veazy St. NW,38.94453681,-77.06404105,10,2,STN_A06,2,
ENT_A06_E,Van Ness - East Side of Connecticut Ave. North of Veazy St. NW,Van Ness East Entrance - East Side of Connecticut Ave. North of Veazy St. NW,38.94463278,-77.06357477,10,2,STN_A06,2,
ENT_A05_W,"Cleveland Park - West Side of Connecticut Ave., North of Ordway St. NW","Cleveland Park West Entrance - West Side of Connecticut Ave., North of Ordway St. NW",38.93621109,-77.05904552,10,2,STN_A05,2,
ENT_A05_EL,"Cleveland Park - East Side of Connecticut Ave., North of Ordway St. NW (Elevator)","Cleveland Park Elevator Entrance - East Side of Connecticut Ave., North of Ordway St. NW",38.93576053,-77.05845149,10,2,STN_A05,1,
ENT_A05_E,"Cleveland Park - East Side of Connecticut Ave., North of Ordway St. NW","Cleveland Park East Entrance - East Side of Connecticut Ave., North of Ordway St. NW",38.93591011,-77.05850663,10,2,STN_A05,2,
ENT_A04_N_EL,Woodley Park - SW Corner Connecticut Ave. & Woodley Rd. (Elevator),Woodley Park North Elevator Entrance - SW Corner Connecticut Ave. & Woodley Rd.,38.92541506,-77.05286832,10,2,STN_A04,1,
ENT_A04_M,Woodley Park - SW Corner Connecticut Ave. & 24Th St. NW,Woodley Park South Main Entrance - SW Corner Connecticut Ave. & 24Th St. NW,38.92445134,-77.052353,10,2,STN_A04,2,
